date,title,link,text
1998-06-09,Willem F. Duisenberg: ECB Press conference: Introductory statement,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/1998/html/is980609.en.html,"Willem F. Duisenberg, President of the European Central Bank, 9 June 1998
Ladies and gentlemen, I am here today to report on the outcome of the first meetings of the three decision-making bodies of the ECB: the General Council; the Governing Council; and, the Executive Board; all of which, in accordance with the ESCB/ECB Statute, are chaired by me, as President of the ECB, or, in my absence, by the Vice-President, who is sitting next to me. 
I may recall that the Heads of State or Government appointed six members to the Executive Board of the ECB, including the President and the Vice-President, as from 1 June 1998, which thus constitutes the date of establishment not only of the ECB but also of the ESCB. I may also recall that on 4 June 1998 the Executive Board released a press statement announcing its 2 June 1998 decision on the distribution of responsibilities among its members for the business areas of the ECB. 
In subsequent meetings of the Executive Board the first meetings of the Governing and the General Councils were prepared. The first meetings of both bodies were held earlier today. 
Further information about the members of the decision-making bodies of the ECB, about the constitution of the ESCB, about its objectives and tasks, and about its organisation has been made available in a press folder and can also be found on the ECBs Web site [section About the ECB]. 
The General Council, which includes all fifteen EU national central bank governors, provisionally adopted its own Rules of Procedure. They will be formally approved at the next meeting of the General Council. 
In accordance with Article 47 of the ESCB/ECB Statute, the General Council also made a contribution to the decision-making of the Governing Council. For this reason the General Council met before the Governing Council. 
The contribution consisted in delivering opinions on two important institutional matters: (i) the key for the subscription of the capital of the ECB; 
(ii) the Conditions of Employment of ECB staff. At the end of its meeting, the General Council agreed, for the remainder of this year, to meet on 1 September 1998 and on 1 December 1998. 
Following the meeting of the General Council, the Governing Council met for the first time in its composition of the six members of the Executive Board and the governors of the eleven national central banks of the euro area. Mr. de Silguy participated in the meeting as a member of the European Commission; the President of the EU Council, who also has a right to attend, did not participate. 
The Governing Council: (i) took note of the Rules of Procedure of the European Central Bank, as proposed by the Executive Board, and will revert to them at its next meeting; 
(ii) it adopted three Decisions: - the first Decision relates to the method to be applied for determining the national central banks percentage shares in the key for the ECBs capital. Application of this method has resulted in shares for the fifteen EU national central banks being determined with a level of precision of four decimal places; I will not read out the details, however, this information is being made available. 
- the second Decision relates to the measures necessary for the paying up of the capital of the ECB. It has been decided that the eleven national central banks of the euro area will pay up in full their respective subscriptions to the ECBs capital according to the key established in the preceding Decision and that they will do so by 1 July 1998. As a result, the ECB will be endowed with an initial capital of slightly under EUR 4 billion; 
- the third Decision consists in recommending to the Council of the European Union the first external auditor of the European Central Bank. 
These and future Decisions will obviously be published in the Official Journal of the European Communities for general notice. The Governing Council also decided on a number of organisational matters: (i) it laid down the Conditions of Employment of the staff of the European Central Bank; 
(ii) it provisionally agreed on a budget for the European Central Bank for the second half of 1998, which will be formally adopted at the next meeting; 
(iii) it agreed on the framework for the organisation of the overall testing of ESCB-wide systems and procedures which will be conducted in the second half of this year, so as to ensure that the ESCB is in a position to undertake its tasks as from 1 January 1999. 
Furthermore, the Governing Council decided on two specific issues relating to the preparation of Stage Three: (i) with respect to the TARGET system, a pricing policy was agreed, the main element of which is the degressive tariff that will be applied to payment transactions flowing through this system. A separate press release, which will be made available in all Community languages, will provide further details on this matter; 
(ii) with respect to the euro banknotes, a largely decentralised approach for the initial supply of such banknotes has been agreed upon. This means that each of the eleven national central banks of the euro area will be free to organise the industrial process for the production of the euro banknotes needed to replace their national banknotes. In other words, each national central bank may produce all of the relevant euro banknotes itself or, alternatively, it may enter into bilateral pooling arrangements. 
In addition, the Governing Council was consulted by the Executive Board on the organisational structure of the ECB. The Governing Council took note of, and agreed with, this structure, information about which is being made available. The Governing Council also agreed with the proposals of the Executive Board as regards the appointment of ECB Managers. I should like to point out that, of the fifty-five managerial positions in the ECB, forty-nine will be recruited from the current EMI staff. 
Finally, the Governing Council decided, for the remainder of this year, to meet in any event on the first Tuesday of every month, with the exception of the month of August. Thus the next meeting of the Governing Council is scheduled for 7 July 1998. Before that date, more precisely on 30 June 1998, there will be a ceremony to be held in the Alte Oper in Frankfurt to mark the establishment of the ESCB. 
For the remainder of this year the Governing Council will have to decide on all elements of the so-called regulatory, organisational and logistical framework necessary for the ESCB to perform its tasks in Stage Three, which the EMI has prepared in accordance with the Treaty. To this end, the Executive Board is currently preparing a work programme, which will cover, inter alia, such items as: 
(i) the decision on whether or not to introduce a minimum reserve system and the specification of its features; 
(ii) the monetary policy strategy; 
(iii) the procedural rules for the administration of ERM2; 
(iv) the transfer of foreign reserve assets to the ECB; 
(v) the provision of intraday liquidity to non-euro area national central banks of the EU in the TARGET system; 
(vi) the technical specification for the euro banknotes; 
(vii) the scope and format of the financial reporting of the ESCB; 
(viii) the allocation of the ESCBs monetary income. 
You will understand that, after nine days of ECB existence, I am not yet in a position to give you further details on the precise timing of the decision-making on the above and many other items to be addressed by the Governing Council."
1998-07-08,Willem F. Duisenberg: ECB Press conference: Introductory statement,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/1998/html/is980708.en.html,"Willem F. Duisenberg, President of the European Central Bank, Wednesday, 8 July 1998
Ladies and gentlemen, the Vice-President and I are here today to report on the outcome of the second meeting of the Governing Council of the European Central Bank held yesterday.
The Governing Council first assessed current economic developments in the euro area. The general picture is one of continued economic expansion combined with broadly low inflation. 
Several forecasts made during spring 1998 have even suggested slightly lower rates of inflation for 1998-99 compared with expectations in autumn 1997. As far as price developments are concerned, inflation as measured by the harmonised consumer price index (HICP) is estimated to have risen slightly in April, to 1.4%, but has not increased further in May.
Output growth has remained strong in recent quarters, with annual growth rates close to or even exceeding 3%. Economic growth has been driven increasingly by domestic demand rather than net exports, as might be expected at this stage of the cycle. Private consumption and stockbuilding have been the main factors underlying domestic demand to date.
The favourable conjunctural situation has started to feed through into the labour market, although improvements here have in some countries been too slow to appear. It is evident, however, that economic growth alone will not reduce the urgency to proceed with structural adjustments in order to tackle unacceptably high rates of unemployment.
As regards monetary and financial developments in the euro area, the annual growth rate of the broad money supply (M3H) accelerated in April to around 6% from 5.5% in March. The growth rate of M1, the narrow money supply, also picked up, to around 10%. We shall monitor these developments very carefully. 
In principle, the economic performance I have just described provides a favourable environment for continued fiscal consolidation. It is with some concern that we observe that in a number of member countries the prospects for this to actually develop seem to be, to put it mildly, rather subdued.
In this respect, I should like to underline three aspects. First, any ""growth dividend"" resulting from the current cyclical upturn should be used to bring deficit and debt levels down, rather than relaxing control over expenditure. Second, most Member States need to go a step further, and indeed improve structural balances as they are not yet in compliance with the obligations under the Stability and Growth Pact. This implies that the benchmark for fiscal policy must now be a budget close to balance or in surplus - in surplus especially in countries with high ratios of debt to GDP. Third, further structural adjustments in fiscal policy would also help to improve the policy mix in some countries and in the euro area as a whole from the start of Stage Three. 
I would not at the present time want to try to convey too strong an impression of the implications of these various economic developments for the appropriate stance of monetary policies in euro area Member States. Although the responsibility for these policies remains with national central banks until the end of this year, the Governing Council had an extensive and thorough discussion on a euro area perspective of monetary policy. We will continue to study this issue closely before we enter the regime of a single monetary policy. For the time being, it is encouraging to see the credibility of monetary policy being reflected in the exchange rates of euro countries. There is currently no sign of exchange rate tensions among euro area currencies. Forward exchange rates are expected to be virtually identical to central rates, suggesting that the pre-announced rates are considered credible. I consider this a remarkable achievement.
Following its review of economic developments, the Governing Council settled a number of organisational issues.
It adopted the Rules of Procedure of the European Central Bank. These will be published in the Official Journal of the European Communities; 
It approved, in accordance with the Rules of Procedure, the establishment of eleven ESCB committees to assist in the work of the European System of Central Banks (ESCB). The committees are as follows (listed in alphabetical order): Accounting and Monetary Income Committee, Banking Supervision Committee, Banknote Committee, External Communications Committee, Information Technology Committee, Internal Auditors Committee, Legal Committee, Market Operations Committee, Monetary Policy Committee, Payment and Settlement Systems Committee, and Statistics Committee; 
It formally adopted a budget for the European Central Bank for the second half of 1998 and agreed on the establishment of a Budget Committee to assist the Governing Council in ECB budget-related matters; 
It laid down specific rules applicable to staff transferring from the European Monetary Institute to the European Central Bank. ECB Decisions relating to the Conditions of Employment will be published in the Official Journal of the European Communities.
The Governing Council also took a number of decisions relating to various aspects of its preparatory work for Stage Three.
(a) Monetary policy issues



The Governing Council decided on the introduction of a minimum reserve system by the ESCB at the start of Stage Three. Among the three main functions that a minimum reserve system could usefully perform, the Governing Council attaches particularly high importance to its contributions to the stabilisation of money market interest rates and to the enlargement of the demand for central bank money by creating or enlarging a structural liquidity shortage in the market.
In the light of the potential burden which a minimum reserve system could impose on the private sector and the effects it might have on the financial activity of credit institutions in the euro area, the Governing Council has decided on features which fulfil the two money market management purposes outlined above, while at the same time allowing an adequate remuneration of minimum reserves. 
A number of details of the minimum reserve system that will be applied were already specified in previous documents published by the European Monetary Institute. Additional features agreed upon yesterday include the liability base, the lump-sum allowance and the rate of remuneration. With regard to the latter, the ECB will remunerate minimum reserve holdings at a level corresponding to the rate of its main refinancing operations. The Governing Council intends to decide on the exact specification of the minimum reserve system in November 1998 at the latest. This decision, in particular as regards the reserve ratio (which is currently defined within a range of 1.5% - 2.5%), will be based on the early data from the new system for money and banking statistics. 
Further details are provided in the separate press release that is being issued to you this morning. 
It is intended that the precise features of the minimum reserve system will be published in the form of an EU Council Regulation. For this purpose, the Governing Council adopted an ECB Recommendation for an EU Council Regulation on the application of minimum reserves by the European Central Bank. In accordance with the provisions of the Statute of the ESCB, the EU Council, acting by a qualified majority and after consulting the European Parliament and the Commission, is expected to adopt this Regulation. 
The Governing Council also adopted ECB Recommendations for EU Council Regulations concerning the collection of statistical information by the ECB and concerning the powers of the ECB to impose sanctions. All three ECB Recommendations will be published in the Official Journal of the European Communities for general notice.
(b) Foreign exchange issues



The Governing Council decided on the size and form of the initial transfer of foreign reserve assets to the European Central Bank from the national central banks participating in the euro area. This transfer is to take place on the first day of 1999. It has been decided that the initial transfer will be to the maximum allowed amount of EUR 50 billion, adjusted downwards by deducting the shares in the ECB's capital subscription key of the EU central banks which will not participate in the euro area at the outset. The transfer will thus be equal to 78.9153% of EUR 50 billion, i.e. approximately EUR 39.46 billion.
The Governing Council furthermore agreed that this initial transfer should be in gold in an amount equivalent to 15% of the sum I have just mentioned, with the remaining 85% being transferred in foreign currency assets. I should stress that the decision on the percentage of gold to be transferred to the ECB will have no implications for the consolidated gold holdings of the ESCB. 
The precise modalities of the initial transfer will be finalised before the end of the year.
Before the end of the current year the Governing Council will also have to adopt an ECB Guideline pursuant to Article 31.3 of the Statute of the ESCB, which will subject all operations in foreign reserve assets remaining with the national central banks -including gold - to approval by the ECB.
In connection with the setting-up of common market standards, the Governing Council also reached agreement on a number of issues related to the quotation and publication of reference exchange rates for the euro. Specifically, it was agreed to recommend to market participants the ""certain"" method for quoting the exchange rates for the euro (i.e. 1 euro = X foreign currency units) and to have daily reference exchange rates for the euro computed and published by the ECB. 
Further details are provided in the separate press release that is being issued to you this morning.
(c) Payment systems issues



The Governing Council decided on the conditions for the participation of the non-euro area EU central banks and credit institutions in the TARGET (Trans-European Automated Real-time Gross settlement Express Transfer) system. In TARGET the ESCB will provide central bank liquidity in the course of the day (i.e. intraday liquidity) to the extent necessary to avoid delays in the execution of payment orders. If intraday liquidity is not reimbursed at the end of the day it becomes overnight credit granted by the ESCB, which, for evident monetary policy reasons, cannot be offered to institutions outside the euro area. Nonetheless, non-euro area EU central banks and institutions in those countries will be connected to TARGET.
The Governing Council considered that giving such institutions outside the euro area unlimited access to intraday credit would have created risks for the conduct of monetary policy that it was not ready to take. A facility will therefore be put in place to enable the non-euro area EU central banks to provide collateralised intraday credit in euro to their credit institutions, subject to a ceiling both at the level of the non-euro area EU central banks and at that of non-euro area credit institutions. There will also be a liquidity deadline, set at 5 p.m., for non-euro area credit institutions so that they do not incur an overnight overdraft in euro. 
Further details are provided in the separate press release that is being issued to you this morning.
The Governing Council also agreed that a report on recent developments in the field of electronic money - and their monetary policy implications - would be published in September 1998.
(d) Legal protection of euro banknotes



Finally, the Governing Council agreed on a number of legal instruments aimed at enhancing the protection of euro banknotes. In particular, an ECB Decision on the denominations, specifications, reproduction, exchange and withdrawal of banknotes has been adopted, as well as an ECB Recommendation regarding the adoption of certain measures to enhance the legal protection of euro banknotes and coins. Both documents will be published for general information in the Official Journal of the European Communities.
Further details are provided in the separate press release that is being issued to you this morning. 
We are at your disposal for further questions."
1998-09-11,Willem F. Duisenberg: ECB Press conference: Introductory statement,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/1998/html/is980911.en.html,"Willem F. Duisenberg, President of the European Central Bank
Ladies and gentlemen, the Vice-President and I are here today to report not only on the outcome of today’s meeting of the Governing Council of the European Central Bank, but also - as you are already aware - on the outcome of the meetings of the Governing Council and the General Council that took place on 1 September 1998. It was in view of the short time span between the two sets of meetings that we decided that it would be more efficient to hold only one press conference to provide you with a summary of our deliberations. 
It is my intention to continue this practice for the remaining meetings of this year. In this regard, the Governing Council will meet, not only as scheduled on 13 October, 3 November and 1 December 1998, but there will also be an additional meeting on Tuesday, 22 December 1998. By this time, the bulk of nearly five years of preparatory work - including the ""EMI years"" - will be behind us and I envisage that the Governing Council’s final meeting before the start of Stage Three of Economic and Monetary Union (EMU) will be devoted to fine-tuning its last-minute preparations. You will recall that monetary policy decisions remain a national competence until 31 December 1998. Looking ahead to next year, the Governing Council will hold fortnightly meetings and I intend to hold a press conference, normally, once a month. For the first quarter of 1999, I envisage holding a press conference immediately after the first meeting of each month. Further details of the meetings schedule are provided in the separate press release that will be issued to you this evening. 
Let me, however, return to the present. The Governing Council and the General Council devoted part of their September meetings to an extended exchange of views on recent economic, monetary and financial developments. In particular, much attention was paid to the global economic and financial environment of the future euro area, which has clearly worsened. Two major factors are currently affecting capital markets. First, the ""flight into quality"". Second - and related - the tendency to switch from equities to bonds. As evidenced once again over the past few days by large swings in investor sentiment, the monetary policy environment has become more uncertain.
One focal aspect of the discussion has been a close monitoring of the financial crisis in Russia. As we all know, the Russian crisis has added to concerns regarding the state of the world economy at a time when the crisis in Asia is still ongoing and growth in Japan is negative. These concerns have been fuelled by renewed strains in international financial markets as well as sharp fluctuations and downward corrections in major stock markets. There is no doubt that these developments will have a dampening effect on the world economy. However, their precise impact is difficult to measure at the current juncture.
On the one hand, economic and model-based analysis still suggests only moderate effects on prices and output in the euro area. This is due to the fact that, first, most of the crisis regions are quite small in economic terms, i.e. when compared with world GDP or their contribution to world trade. Second, trade links between these countries and the euro area are also of limited size. Third, the euro area itself is a very large economy, which is only directly exposed to variations in global trade to a certain degree. However, on the other hand, this analysis should not mislead us. We are perfectly aware that the risks associated with current global developments go beyond those effects which we can measure directly. In this respect one may think of indirect influences resulting from changes in confidence, saving and expenditure within the euro area. We have to take these risks seriously and analyse the situation soberly, but we should also not dramatise.
Let me now turn to the latest available data. These seem to indicate that economic expansion within the euro area has remained broadly on track, despite the worsening of the external environment. Domestic demand remains strong, while the contribution to growth from net exports has declined. Both private consumption and investment provided an important stimulus to the growth rate in the first quarter of this year. More up-to-date indicators point towards continued expansion in the second quarter, albeit at a possibly more moderate pace than in the first quarter. 
The outlook on consumption is supported by higher real earnings growth and declining unemployment, and is reflected in consumer confidence. The evidence for the corporate sector is perhaps more mixed. As compared to the first quarter of 1998, industrial production figures show a somewhat slower rate of increase in the period from April to May, but capacity utilisation has continued to increase and this, combined with low interest rates, should underpin investment. European Commission survey data, such as confidence indicators and the assessment of order books, bear witness to relatively high levels, both with respect to their long-term averages and recent peaks. This can also be taken as a favourable indicator for continued growth in the short term, although some indicators have not improved further since the spring. Unemployment has also been declining, but at a modest pace, and from a high level. In discussing the cyclical uncertainties, one should not forget that work on badly needed structural reforms has not so far made much progress.
Considering recent price developments, HICP inflation for the euro area as a whole remained stable at 1.4% between May and July. Both domestic and external factors still appear to be favourable, suggesting that euro area inflation may be expected to remain subdued in the future. An important external factor underlying the favourable prospects for inflation is the sharp decline in oil and commodity prices, which is partly associated with developments in Asia. Moreover, domestic sources of inflation, such as those arising from the labour market situation and capacity utilisation, are also relatively moderate at the present juncture. In my opinion, taking a euro area wide perspective, these views are also broadly compatible with current monetary and financial developments. In this connection, please take note that we should soon have new information on monetary developments on the basis of the new statistical reporting framework for money and banking. 
The environment of significant volatility in international financial markets, particularly stock markets, appears to account for much of the recent decline in long-term interest rates in the euro area to historically low levels, as investors have sought to protect themselves against heightened global risk. Nonetheless, it is notable that the euro area yield curve shifted downwards at all maturities, which to some extent would tend to indicate a further decline in long-term inflation expectations for the euro area as a whole. 
As we approach the start of Stage Three, we shall need to continue to monitor closely economic, monetary and financial developments within the euro area and in the world economy. This will allow us eventually to set the interest rate for the euro area as a whole. At the same time, we shall also need to monitor fiscal intentions in the euro area Member States, as they will become more transparent over the autumn. If governments merely adhere to previous deficit targets for 1999, the structural position of budgets in quite a number of countries would effectively deteriorate. This would entail that they would move farther away from, rather than approach, the requirements of the Stability and Growth Pact, which calls for the achievement of a budget close to balance or even in surplus. 
In addition to the review of economic developments, a number of organisational issues were settled. 
(i) The General Council adopted its Rules of Procedure, which will be published in the Official Journal of the European Communities. You will recall that I informed you that the Governing Council’s Rules of Procedure were adopted in July. 
(ii) The General Council also decided that the non-euro area national central banks shall pay up 5% of their subscriptions to the capital of the European Central Bank (ECB). However, the four national central banks concerned will not be asked actually to pay in their share as the amount due is less than they can expect to receive as their share in the proceeds of the liquidation of the European Monetary Institute (EMI). Further details on the actual amounts involved are provided in the separate handout that will be issued to you this evening.
(iii) For its part, the Governing Council completed the list of committees which will assist in the work of the European System of Central Banks (ESCB). In addition to the eleven ESCB Committees agreed upon at the meeting in July, the Governing Council decided to establish an International Relations Committee and a Budget Committee. The latter was set up in order to provide transparency to the shareholders of the ECB - the national central banks - on matters relating to the budget of the ECB.
(iv) Finally, the Governing Council endorsed the draft Headquarters Agreement between the German Federal Government and the ECB, which will be signed here in Frankfurt on 18 September 1998. 
A number of decisions were also taken with regard to various aspects of the preparatory work for Stage Three.
(a) Exchange rate policy co-operation between the euro area and other EU countries



 The General Council endorsed the text of an Agreement between the ECB and the non-euro area national central banks, laying down the operating procedures for an exchange rate mechanism in Stage Three (the so-called ERM II). You will recall that the European Council in Amsterdam in June last year agreed to set up an exchange rate mechanism in Stage Three to replace the present European Monetary System (EMS). For this reason, the EMI had, on behalf of the ECB, prepared a draft Central Bank Agreement to replace the current exchange rate mechanism (ERM I, if you like) by a new one in Stage Three. It is this Agreement which has now been signed by the President of the ECB and the Governors of the four non-euro area national central banks. The signature by the latter implies their agreement to the operating procedures. It does not, however, imply their participation in ERM II.
 Further details on the conventions and procedures for ERM II are provided in the separate press release that is being issued to you this evening. The Agreement itself will be published in the Official Journal of the European Communities.
(b) Monetary policy issues



 The Governing Council agreed on several issues relating to the monetary policy framework in Stage Three. At the centre of this framework is the report entitled ""The single monetary policy in Stage Three: General documentation on ESCB monetary policy instruments and procedures"", which contains a detailed description of the monetary policy instruments and procedures to be applied by the ESCB in Stage Three. The report expands on and updates the material included in an earlier version of the report that was published by the EMI in September 1997. I should like to limit my remarks in this regard to the announcement that a copy of this comprehensive report will be released very shortly, at which time a separate press release explaining the nature and purpose of the documentation will be issued.
The Governing Council also agreed upon a guideline for the management of the foreign exchange assets by the national central banks and for the Member States’ transactions with their foreign exchange working balances. These are now being formalised in official legal documentation.
(c) Statistics



 The Governing Council endorsed the statistical framework on the basis of a number of reports that had been prepared by the EMI - many of which had been published in the past - thereby confirming the ECB’s statistical requirements for Stage Three. I should perhaps point out that the reporting framework for the money and banking statistics of the ECB will appear in the ""General Documentation"" that will be released next Wednesday.
(d) Euro banknotes



With regard to the euro banknotes, the Governing Council confirmed (in line with previous recommendations by the EMI) that seven banknote denominations would be issued:
Euro 5,
Euro 10, 
Euro 20, 
Euro 50, 
Euro 100, 
Euro 200 and 
Euro 500. 
Furthermore, it decided that there would not be any national features on the euro banknotes. As you know, the euro banknotes will be put into circulation on 1 January 2002. Thus there are fewer than 800 working days to go before their launch. The Governing Council took note that the technical preparations for the euro banknotes are proceeding according to schedule. The origination phase (i.e. the process of converting the designs into proof-prints) has now been successfully concluded and a zero-production run will be conducted in the autumn before mass production starts in early 1999.
(e) Payment systems



The Governing Council endorsed a list of eligible securities settlement systems following an assessment of such systems against standards that had previously been laid down for their use in the credit operations of the ESCB. The list, which indicates those securities settlement systems that will be used by the ESCB and the conditions for their use, will be set out in the ""General Documentation"", to which I have already referred. In addition, the Governing Council approved a report on the ""Assessment of EU securities settlement systems against the standards for their use in ESCB credit operations"". It is intended to release this report during the next couple of weeks.
We are at your disposal for any further questions."
