Doc_ID,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15,tfidf_svd_16,tfidf_svd_17,tfidf_svd_18,tfidf_svd_19,tfidf_svd_20,tfidf_svd_21,tfidf_svd_22,tfidf_svd_23,tfidf_svd_24,tfidf_svd_25,tfidf_svd_26,tfidf_svd_27,tfidf_svd_28,tfidf_svd_29,tfidf_svd_30,tfidf_svd_31,tfidf_svd_32,tfidf_svd_33,tfidf_svd_34,tfidf_svd_35,tfidf_svd_36,tfidf_svd_37,tfidf_svd_38,tfidf_svd_39,tfidf_svd_40,tfidf_svd_41,tfidf_svd_42,tfidf_svd_43,tfidf_svd_44,tfidf_svd_45,tfidf_svd_46,tfidf_svd_47,tfidf_svd_48,tfidf_svd_49,tfidf_svd_50,tfidf_svd_51,tfidf_svd_52,tfidf_svd_53,tfidf_svd_54,tfidf_svd_55,tfidf_svd_56,tfidf_svd_57,tfidf_svd_58,tfidf_svd_59,tfidf_svd_60,tfidf_svd_61,tfidf_svd_62,tfidf_svd_63,tfidf_svd_64,tfidf_svd_65,tfidf_svd_66,tfidf_svd_67,tfidf_svd_68,tfidf_svd_69,tfidf_svd_70,tfidf_svd_71,tfidf_svd_72,tfidf_svd_73,tfidf_svd_74,tfidf_svd_75,tfidf_svd_76,tfidf_svd_77,tfidf_svd_78,tfidf_svd_79,tfidf_svd_80,tfidf_svd_81,tfidf_svd_82,tfidf_svd_83,tfidf_svd_84,tfidf_svd_85,tfidf_svd_86,tfidf_svd_87,tfidf_svd_88,tfidf_svd_89,tfidf_svd_90,tfidf_svd_91,tfidf_svd_92,tfidf_svd_93,tfidf_svd_94,tfidf_svd_95,tfidf_svd_96,tfidf_svd_97,tfidf_svd_98,tfidf_svd_99,tfidf_svd_100,finbert_pos,finbert_neu,finbert_neg,finbert_tone,tfidf_svd_1_z,finbert_tone_z,MacroTone_index,Date
583,0.003935668861019218,0.06425269674294849,0.012194104095153029,0.040581465005167426,-0.0029039668494464568,-0.01323649985385922,-0.006094109868889103,-0.009577326947917535,-0.004558910227487894,-0.010332255871995915,0.01977698866650871,-0.010773346121863842,-0.012463774777765835,-0.018826709518139625,0.020145651497614176,0.0072858612868876025,-0.0011870584489841241,-0.0010938871676820317,0.0037658407499438088,0.04319846671064634,-0.02211164181690188,0.010474632960612651,-0.00408060116070911,-0.0011374391927047771,-0.019940918242585832,-0.0039926636303579816,0.0002160551623304678,0.0010973910594976699,0.002519699622756548,0.014624099354693356,0.01658535689328664,-0.00374596198589164,-0.009815052368047335,-0.028001677451125237,0.004900825823024821,-0.01351052235601043,0.010595016771152113,0.015175673506067697,0.003199690437049732,-0.0001800793629529343,0.006491897174588033,-0.0229837231680481,-0.014096579325468062,-0.027322578092081655,-0.019231984622688707,-0.01682737788233661,-0.02360689244989921,0.09480311825750995,-0.013397985202480275,-0.035262980134747594,-0.05956983000249428,-0.014024851568947757,0.0036553343596904984,0.0010986758328876169,-0.009468300145718315,-0.005398457354101611,0.015658401441693105,-0.025424740848416512,0.020244541025394303,0.008428725945267324,-0.018905802025003176,-0.05150274056996838,-0.0031941608042793546,-0.0070633678699842965,-0.017865472466166203,0.04666665555466547,-0.031763431591724164,0.004072076762088084,0.0369165036178892,-0.010773918205344409,-0.050597522153912146,0.022233729333281962,-0.020331182145630185,0.011381008758126442,-0.018398926765038633,-0.01238161159263847,-0.02061602839445485,0.05344134795507048,0.00915135881661415,0.004056966710130683,-0.0018369615691008103,-0.016730559471979045,0.024090731855178196,-0.012465692834202846,-0.014840128274206667,-0.0023025692058470113,-0.01243021542970179,-0.02399632128171853,0.021410423170353847,-0.007342656540788176,0.01699516773591422,0.004157850091473439,0.006167903212351663,-0.017691880989347243,-0.015999263580050282,-0.010306177129406607,0.011954960176559198,-0.00631325383901405,0.011162136490537806,0.012187540426814872,0.05905331360797087,0.8982685506343842,0.04267814972748359,0.01637516388048728,-0.29073210375133207,0.023408225467764145,-0.2673238782835679,2019-11-25
584,0.19554127093022802,0.0058996371600739134,-0.0033182007860982376,-0.024951002074057583,0.006488998685005373,0.001771498601791358,0.015853084084893,0.014506794398885123,0.01725132080651045,-0.04338942794380213,-0.016479098147520937,0.05096933120047183,-0.023709473903961886,-0.033492046319287386,0.042534842245024594,-0.007362873657477314,0.005661261685470706,-0.03599646690395207,-0.03183161736771345,-0.025195785069978334,-0.00557958834623143,-0.00397085649270005,0.05198067796028339,-0.031064926607737887,-0.016254614542980984,0.05313239151132962,0.022783287766286284,-0.035179376210038735,-0.009158954980842937,-0.0029791246878974813,0.024784075485866402,-0.04727153075561137,0.013439630056723077,-0.008159613221888233,0.05180846808650141,0.0387177949449943,0.04812170424393613,-0.023989949979401737,0.07060182849875654,-0.08210083501455542,0.04719428467855679,0.015785508847231296,-0.0011533757987657249,0.04315840030090143,-0.020242706885392307,-0.07360932680320702,-0.10040638949812113,-0.04816759039523825,0.10243645466585338,-0.0727476570894026,0.07035910699820302,0.06928656919407161,-0.010008397937672794,-0.04782298226894228,-0.08592796881993273,-0.00723364827599533,0.04216084740387796,-0.06079790497486351,-0.03270259975595742,0.018664130037299765,0.054799945420350785,-0.028202467170431605,0.049031804079096915,-0.010649916616359162,0.04481991426957492,0.055124954713776826,0.016745816025298607,0.023984319836481444,-0.05618374436960726,-0.06852895051107505,-0.07963506095749874,-0.08953294153868774,-0.002216087492776526,0.024086471187014336,0.011987081799792867,0.018430501273190136,0.02011948989998672,0.02175285076251378,0.01571810709091628,0.04461078631455402,-0.07278862957428935,0.02658315971794579,0.030728773074225994,-0.045850554377433815,-0.07278088670587281,-0.01693901271985132,-0.0524131579733226,0.0036677570284167323,0.007203653088272545,0.006418034315834114,-0.031484367961876675,0.05222376592202555,0.004211896083671607,-0.016559224335999885,0.007688587011966468,-0.03320325063141656,-0.0015166391929870007,-0.006793905015045336,-0.025662292529360416,0.010319813545062267,0.07142916942636172,0.877081573009491,0.05148924763003985,0.019939921796321876,1.503952121247301,0.07463528168797984,1.5785874029352809,2019-11-25
588,0.00965134187279605,0.15835190844149852,0.2538847845500691,0.09251623938327412,0.05612211089497248,-0.049165014505308725,-0.02475876032856562,-0.002260593597337438,0.0028857577737370272,-0.07613388066805023,0.06613939687304422,0.018478814244148697,0.0051858802472424664,0.08023117507228146,0.03324799877675938,0.07205193318531679,-0.017646769834056844,-0.05363563926234731,-0.0296949139593201,-0.048576177934623994,-0.003548200929339772,0.014977534611148893,0.03265895630258479,-0.0018548310988324296,0.07457588508518603,-0.07666822679541407,-0.020918658613787864,-0.04220448154021268,-0.04987752075632168,-0.030051028934367428,0.0197414417575293,0.02856593932467822,0.05167078584170572,-0.08684084074659981,-0.0067085204041981,0.05211035974253746,-0.016386707629909517,-0.004080066507808947,-0.004960004552796225,-0.010520744163976224,0.011036774218702411,-0.029847807161921737,-0.0218364024879685,-0.026893850421742752,0.016202035208409522,-0.021258774674887817,0.00828194718903685,0.021645029747766765,-0.030831041999908906,-0.00043319298593399416,0.02235899651129228,-0.002581961514572282,-0.02648652097785221,0.002769005018723854,-0.031482666806076864,0.007247184299099836,0.008558809702788873,-0.00023984429379231422,-0.002776289691942128,0.0077437458755012,-0.017450030451129656,-0.026267200347537004,-0.026466495024366612,0.0006099866474349152,-0.0016449338372898515,-0.008063656009342893,0.012857905576557005,-0.05720263064483405,-0.002313838826161145,0.01631886110701871,0.025800825949017798,-0.027089360462598314,-0.03757579090262487,-0.0007141253663141529,0.018935991728817343,-0.006709891912672828,-0.009147468369435295,-0.005440100633624568,0.0010722796900222784,-0.029967601516977894,0.01755652160118158,-0.027156148668664715,-0.014704141293252057,0.012503168884243288,0.009837688001807671,0.005871164957051991,-0.006851034932899854,-0.037724607479672954,-0.0173134094133384,-0.008494947966495988,-0.02039471747936013,-0.007580007406018691,-0.014828701455382433,-0.04071892675896162,-0.0020255269188572977,-0.02395504252205628,-0.005809564490212347,-0.02436804687516532,-0.00775330420451368,0.035703323544031274,0.054733784248431526,0.8943935036659241,0.05087269594271978,0.003861088305711746,-0.23719594364584026,-0.15642425352484268,-0.393620197170683,2019-11-18
590,0.00447010945829406,0.07752977730238307,0.03600273527865673,-0.10745829493431057,-0.08083026845626204,-0.021518289169455987,0.04606746978369551,-0.05843077806260107,0.0048043464489480915,0.03967299696638183,-0.04114492647379754,-0.05614630179057467,0.02086477571740315,-0.037964227707908936,0.009574305428061761,0.008625939271171742,-0.021757813213412403,0.03126899033742163,-0.06759637065914947,-0.017067317939168148,0.03190602952551021,0.04627971568680752,-0.0036306541681468897,-0.025947968701909026,-0.03376885278906361,0.007225953979771936,-0.07147054306130975,-0.020292142110113792,-0.07951143821229983,0.012660054366730126,-0.0072075940628757214,0.027702990423662227,0.0006453631783292745,0.0049052777189434165,0.05238034588297292,-0.05309307492587408,-0.0006756303358338026,0.02919272415864629,-0.08984595223366287,-0.009521311173800551,-0.015362744993618196,-0.1013692447177207,-0.02733430637380286,-0.03245082097543705,0.10133272647889267,-0.09517344607436302,0.03374687615045877,0.08630384691418179,0.08627275449133927,0.02791464014601458,0.08347611815091702,-0.013363919833015103,-0.029813063612082517,-0.035716476983104185,0.034679272810579836,0.05644913642929544,-0.045519216665355626,-0.037530466315770755,-0.005266007823441147,-0.05037036036435017,0.019245955370651713,0.0033313726722864583,0.06119693175971827,0.015454596961447032,-0.06270688823452224,-0.03731826994299844,0.018321472457553244,-0.007983564747331553,0.022503333482090312,-0.046090943425795235,-0.016634137974267243,0.02409042175458248,0.00637772685824534,-0.018724927372527823,-0.012738960421692093,-0.011965964393428334,-0.023624074674531936,-0.024250995865762612,-0.022283966219054062,-0.05078409464218693,-0.041074013919301086,0.04680757922608476,0.04624918621151087,-0.055415708882994914,0.008984389490339835,-0.012197192167826151,-0.053430119606935125,0.06660770901478141,0.0011324857529319884,-0.011849281120568765,0.0013738256507000674,-0.04182739025548551,-0.018648321309598356,-0.026195554913007783,-0.03227430589156392,0.035126999115340465,0.04599933802261758,0.1038733085488381,0.001557920796381489,-0.07992305167809341,0.08050921807686488,0.8586994409561157,0.06079134407142798,0.019717874005436904,-0.28572623701899325,0.07144436243461,-0.21428187458438325,2019-11-15
601,0.02799495284650115,0.03525324723089061,-0.0024249089411100865,-0.00519532975361735,0.006779494795493283,0.029315179520902766,-0.009841258767213576,0.0063314149707620945,-0.004865755809922089,0.02283352600419898,0.015081289931869366,0.012858899347980143,-0.018303957454178385,-0.0022564138328848584,0.008383644367476855,-0.00587869083594819,-0.007629928250107988,0.008605467377141471,0.01371569984562726,-0.005473558555853634,-0.02431213616038411,0.013449279563110778,-0.022758901911917657,0.006194685823909888,0.004882139639450424,-0.0014955369949275004,-0.0016640283826513222,-0.009995074396694467,0.008761905998256969,0.004526073250886066,0.03777621411809442,-0.004139823786947673,-0.029259303076620655,0.02221593586432684,0.0025794289221708804,0.023677055292308027,0.028166175887673017,-0.026861843015566392,-0.018710974768022037,0.003756273430588813,-0.0025494175782769337,-0.009051022497468652,0.014954429314012007,0.022079632152818083,-0.011658235942020366,-0.0342611222306474,0.016671252266026785,-0.0031162617852939804,-0.0030824491329616392,-0.018531517106935482,-0.009301180777143354,-0.010600516304807886,-0.02053897383871773,0.008511315087841222,0.022776459342434517,-0.015106560697630141,-0.0062488526673130235,-0.000972551022184909,-0.013166906326934954,0.009011557604760726,-0.01491387276923333,0.004575667460208087,0.00217141913581356,0.007806278540116688,0.006750989768882701,0.018305130212132023,0.008843990227204463,0.0125263984052084,-0.021987616388671624,0.00427644994647342,-0.0034462430170107126,-0.013101693800569147,-0.024926266146189893,-0.02903589623074225,-0.014110471366110584,0.003824646484805033,-0.0020592534489881622,-0.0016695198746857337,0.004901341546803317,0.013457526923927206,0.004143696315287044,-0.009537846514474096,-0.006705583161307882,0.003392660472133719,-0.010939986837657902,0.005304976701996323,0.014131680507341947,-0.00189407859564723,0.013222213082535359,-0.006588034946128152,-0.0008169669880616413,-0.010917904669733202,-0.004424087977793136,0.00884081025435209,0.007457777746981028,0.0031308903178378132,0.002755269242483172,-0.01825738737514988,-0.00692001993876794,-0.009689483895074728,0.11604397092014551,0.7686143592000008,0.11534166685305536,0.0007023040670901537,-0.06537952028192866,-0.20181729888722733,-0.267196819169156,2019-10-11
602,0.00895857392014461,0.0904119335872203,0.1088153008486908,-0.009552145859267867,-0.002514625890108059,-0.014784752552379122,0.018772936177162677,0.07578400186559019,0.07549967180348531,0.05202708375906127,0.03116847095620564,0.04190707539618919,-0.037757068128842705,0.1007636764988119,-0.05088251539261375,-0.0048032552177939,-0.018186035103676022,-0.03823712289210114,0.03404049766346857,0.04795059566498261,0.01700368535466385,-0.027925353404725385,0.0052002425192023555,0.01686233437776726,-0.04246921306645284,-0.00028778186204602395,-0.008078254844200852,0.036765685335693986,-0.01614239718774705,-0.0021271767939588255,-0.03446131366691419,-0.032044266536722384,-0.029936954777882024,0.03964725964637925,0.03989125447151133,-0.0003601070636564483,-0.02590267159371489,-0.005448552676256685,-0.0038821997259087704,0.003343669680741572,0.01899897206119463,-0.0062530327948991105,-0.016990309734446027,0.03725714448148352,-0.012312237290609145,0.010407255662435465,0.006696749217702373,-0.019167889603712806,0.026138700362136585,-0.014353034185768738,-0.029892379010942497,0.03375191991989724,-0.018592952960782196,0.004385444773065857,0.02701026985153479,0.03846631317551828,-0.03717690249021473,0.019453320551572853,0.04064010833444754,-0.021891158238937742,0.00915069293306199,-0.017509403654401196,0.014493296342239944,-0.02708423688370708,0.004944257063319519,0.03438363738582553,0.012970848633725947,-0.014936014016357864,-0.02169656645878808,0.006494719605913898,-0.04076684491190713,0.01228280046510228,0.02891605973040515,0.008087884804063557,0.010197079516642353,-0.02743783442600861,0.03390155660400943,0.030428574807854786,-0.009700269279944093,-0.020504413251281738,-0.01757304739730743,-0.008923953476364132,0.032751768878716066,0.03756432779852821,-0.02099036501397482,0.007171346464770782,0.04499060584976879,-0.007743893177002315,0.04855994138561875,-0.036879166318672316,-0.012190216726333337,0.015092242304330521,0.007703641191405013,0.014208101365707094,-0.044089815339951974,0.015986213798164055,0.03508524413815512,-0.002581639750183148,-0.023904253069793255,0.0067949793127360675,0.045166811905801296,0.90532286465168,0.04951033741235733,-0.004343525506556034,-0.2436847921073746,-0.27432797179957935,-0.5180127639069539,2019-10-03
604,0.005331799552117796,0.08760224263130036,-0.054717694806077605,0.023072752999457928,-0.008259441824371458,-0.004158283791086172,0.016510873277227636,-0.008217491099400672,-0.024917138181628377,-0.02738653044724924,0.03209686620583033,0.007128434151065781,-0.011640807425613055,0.019901948608859472,-0.02976554056627103,0.0026734086204443924,0.1042886083877702,0.0009899833340158877,-0.004975700791125667,-0.0055248274079278325,-0.02857075123704553,0.005906757947931852,0.03868751332623327,0.07410597908718171,0.019896153755012937,-0.02017567873975807,-0.026587923403072356,-0.00020981586357684406,-0.002137353355008675,0.028405037385298423,-0.01184749164884965,0.011413574178139978,-0.058083411207371996,-0.03373386147087061,-0.019733838242026243,-0.015959537255329528,0.021605755802074966,-0.0009775469554269035,-0.02478948910896228,0.027619696052285328,0.029820205565726583,-0.039564890487883184,0.0032943745026857048,-0.0089901647991821,-0.02984678930612678,-0.01176348254064904,-0.01361329745725158,0.05594176813769123,0.001414359006984096,-0.04583457630052488,-0.036478301083431273,-0.013076965350955129,-0.024959721470133735,0.00883271376696874,-0.008542785952540523,0.012394328354083061,0.031228528910945897,-0.015108694891305417,-0.006984509333456125,0.029210631968937077,-0.0141256670323311,-0.05057303838596847,0.00430341241318894,-0.015438373722269454,-0.024333038252240636,0.016328646459032065,-0.01790888630526756,0.004354777671753657,0.0034921487399996523,0.006082036517097725,-0.024691548396339517,0.01827131362793169,-0.04124342088553647,0.014513453076688684,-0.03237944401991899,-0.017764166855578464,0.0056444121498351214,0.042839140347897105,0.012840039331239929,0.012121409565836086,-0.006078706600148946,-0.012821749976245456,0.012829185701099512,-0.014611244861846711,-0.004390889704270765,-0.039578034938048665,-0.019292997866064372,-0.0052571358759584685,-0.008190789285354105,0.0015909974458936957,0.014530332216766025,-0.008663501398892118,0.02891619234985235,-0.012560178955489634,0.003548836421945996,-0.03824684271728698,0.0006628231921759727,0.014380690307755501,-0.00909627220008981,0.0032991792964355816,0.12408450804650784,0.8027974267800649,0.07311803754419088,0.05096647050231695,-0.2776551701946294,0.5204997113091854,0.242844541114556,2019-10-01
624,0.006288349306414285,0.008850857113356387,0.004030660959604457,0.00018102845836762157,0.006859703135779505,0.005415788844532846,0.006377609343121977,0.006813425274483306,-0.009709904042854824,-0.006051879935940071,0.0010793711189918424,0.010397015589411694,-0.004276145761993433,-0.003983476919809221,0.007482217990853358,0.005062755808525915,-0.007143792136601533,-0.0011726918121325951,-0.00204156696935419,0.023161232321560057,0.0026354666154984096,-0.00511244326922826,0.008073411625763144,-0.016894605588462567,0.008082230065628093,0.013690557574996492,-0.010652480958605824,0.000734467768166513,-0.003142199802380837,0.01181409211307525,-0.002384043423951168,-0.006050106285383504,-0.01090997935596082,0.00040000874255243435,-0.005386867556048331,0.010375435645769763,-0.03464306740133407,-0.007559906242769506,-0.011050244347290123,0.01657841804906278,0.006312412383795288,-0.006885278988602313,-0.005440562843547441,0.03721488743757477,-0.00926587885560675,-0.004505332624790199,-0.019289551900266565,0.003459612559530841,0.012623761177284563,-0.0021133650214095034,-0.011474762273690993,-0.005032295867670861,0.004662974003749926,-0.009076624905991284,0.017031130448556687,-0.015567948233646997,-0.0066036022312669675,-0.0064853941343791755,-0.02251959556227959,0.013286462152056576,-0.009537898209320852,0.006994396408564531,-0.018872883021765784,0.0006532011631452208,-0.001180543191457262,0.013456040054899384,0.025552237031671737,-0.015347547540118005,-0.0007214382304400681,0.0054012785778400265,0.023751674413960824,0.007707747328290611,-0.023055093604030134,0.020323649942730195,0.004809888275618084,-0.02010232625244906,0.002025735918159956,0.011823207938726437,0.01912100662062892,-0.01732972889425363,0.03635656555912711,0.003232884020813277,0.04765527862461868,-0.020561139726844497,-0.03552571159139723,-0.04247784775875946,0.06336814279415875,-0.04296698758079008,0.024840856922840812,-0.058757511050617675,-0.027268208568789566,-0.0036523750249847675,-0.05493993096995281,-0.047056714388563244,0.04268694318046394,-0.04017552554897996,-0.06872128184362153,0.06460400377735889,0.08435615980110729,-0.05719436642250959,0.07905110468467076,0.8951460719108582,0.025802808503309887,0.05324829618136087,-0.26869559523480047,0.5532904968561887,0.28459490162138823,2019-06-25
635,0.008713913680448661,0.14284007316785077,0.09232977625080684,0.005710089085428542,-0.014913199264261828,-0.011330694931493615,-0.0378323922051955,-0.11454437874342949,-0.02274646418184798,-0.11554306891452382,0.05090812595037235,0.011076866654915873,0.021301331070121686,0.06881935146936334,0.0033911579766875526,-0.07340313263971512,0.05645247066099622,-0.1340811598445314,-0.011055282597440381,-0.08659030534847531,-0.041529511635481,0.08138308793724447,0.09375941651592207,-0.09253388788454187,0.0499129727659413,-0.09068618877278048,-0.13033028678712483,0.0791427733412604,-0.1110852423068889,-0.024784653328488667,0.00011025877844475507,-0.008248960670352069,0.005096937553070523,-0.004324875183848978,-0.03260514622884544,0.0020078063294129422,0.016669398385988732,-0.06842185344723338,-0.016984809197874123,0.028245697153768644,-0.014250450021317801,-0.018249109445361348,0.0748456414955148,-0.0577179270649017,0.03748386079672103,0.0037675251330062456,-0.03193142448280567,0.02265980990927079,-0.02255428800915509,0.018995375565773114,-0.002661551960947547,-0.003560991205760449,-0.02330190170060273,-0.019130708015664775,-0.012022993769949062,-0.0021295038754325954,0.004801231958508019,-0.039278367873685806,-0.02889749482286678,-0.03380375225487353,0.00585149992533136,0.04226371341249804,0.005992449862339931,-0.018198633364064312,0.038359655328839545,-0.011414946576245241,0.012822923848963167,0.04772999458996089,0.021278416703353495,0.036795470596749244,-0.039656700766733916,-0.012742097240110394,0.002771012611082181,-0.00932296835910071,0.030106056114130093,-0.015058297523671313,-0.005731054691836546,0.007110898904711148,-0.011741103492073225,-0.004263853412623375,-0.0039991552193753815,-0.03012537794997777,0.032566424160300755,-0.02096119364121714,0.034084605384545295,0.009185511772707843,-0.0010677766088128169,-0.0027751374451936606,0.0072063770023314926,-0.005249254540315353,0.025422136185860096,0.00031868580211756765,0.0036103284603367725,5.023387348859244e-05,-0.004781705526425161,0.024653673768062205,0.010222734688500741,-0.006066657372243701,0.010382488666404503,0.009573944053059962,0.08442999310791492,0.8811213493347168,0.03444863222539425,0.04998136088252067,-0.24597641546245846,0.506343275706022,0.26036686024356354,2019-05-21
636,0.01578075857412395,0.06042710511237876,-0.034397126056156586,-0.09817435811813213,0.03030042732874671,-0.16646899017168534,-0.2089932029257791,0.06921241289856422,-0.1638515082488006,0.05602939607702512,0.009483268124827231,0.019213302900872548,-0.05798513790834114,-0.007612531422250217,-0.0044552325807431315,-0.013869837924422562,-0.018770265857452607,-0.014601861269056151,-0.06365811967076544,0.0028428739617571137,-0.0011677780842506656,0.019161266825746398,0.0032544679641403,0.03952248924232658,0.008888529635004291,0.040403626968551695,0.04793855013494202,0.029102390213749225,-0.014128371429835746,0.01124821308747713,-0.01281098478381223,-0.010489588043527856,0.022978071453488663,-0.016995084745365832,-0.005233806407540754,-0.04245666179987021,-0.040888780142905264,0.022668472004297554,0.036593951280793596,0.021941699188931147,-0.007955857948510729,0.005829132285007195,-0.000144003632743025,0.0005354894786510141,0.014957418406464498,-0.021067465050765913,-0.007873422264921045,-0.025587228571807046,-0.022356185773757434,0.03794024811140587,-0.0014706114165794447,0.008820981118273096,-0.0008787809699328528,-0.011866754463718808,-0.0021925444618484734,-0.020149712618708907,0.00976179154651789,-0.01749886587959145,0.043419540789410634,-0.03376909579126004,-0.02034622053572009,-0.025136581702134973,-0.028582144046167983,0.013089305323157878,0.01587487550816366,0.0030148085093794604,-0.01334997975043631,0.011593397420869032,-0.004392730312377019,0.03547905598667852,0.004380142873079927,-0.012188832965760881,-0.010341499007166587,-0.00032329221174123043,-0.017397075139143174,-0.00778067643074607,-0.016702121753707954,-0.017981715964577136,-0.012928885199713818,0.0009039138436188519,-0.0009031807031999169,0.004026670380845278,0.009580388741813647,0.009635290735017597,-0.010827370019407836,-0.03838466499554118,0.012207286141090175,0.006669910382178373,0.031987245747837796,-0.01781522739357775,0.011042206518102025,0.0179664741592022,-0.0077407299279098046,-0.0063789870535182844,0.006420374163622558,0.016643307458703554,0.01054997492992161,0.003302773500870042,-0.005462023099499063,-0.0024726215379075414,0.07444476305196683,0.8572475214799246,0.06830771267414093,0.006137050377825901,-0.17978443091594132,-0.12371773045202034,-0.30350216136796165,2019-05-16
638,0.06706003464153702,0.04068525944330761,0.019938304318000675,0.0004111466234925265,0.020146181691595204,-0.016795575677588867,-0.006390722581400106,0.0034842263705405136,-0.026793654789985813,-0.0378883507552081,-0.006219547151310954,0.025449190929511218,0.001967842506739055,0.02466463652978392,0.06002008167073036,0.09215326021393665,-0.06495194185198279,-0.02504895374507842,-0.025073473965546312,-0.06022389129536822,-0.0202003634027617,-0.03947008383059834,0.03504085382897246,0.006815911665556416,0.01725141823188689,-0.04203475388626593,0.0054661056640133935,-0.06338620003158117,0.017982169934684017,0.04184348525118732,0.021771944030621743,0.055729478484824235,0.03597067886367766,-0.055540609996485,-0.004925861513890826,0.08395698755096871,-0.0035196460258341104,0.0036722968662526996,-0.02852810740945791,0.026024387693785487,0.05246233586030294,-0.047461847842032404,-0.0017126537651304405,0.026353510815562142,0.005046684369541756,0.017746516235994065,0.051961046585470544,-0.034329739999690884,0.08947896441862518,0.01323828972730347,-0.014349593163003924,0.011880591102095998,0.01540552970131938,0.00019135028960298728,-0.015143236053428577,0.03315896976288584,0.0010619521943187205,0.02173743818237181,0.03266944144396117,0.018087349169473334,0.042977716898591145,0.017103947125661937,0.0015785600614282081,0.0822472631783031,-0.005981016428965705,0.04196614573921528,-0.031645435309460006,-0.0033709871346165113,-0.03342424876468443,-0.018956110562417618,-0.0058773453976432005,-0.10584366084303781,0.06640338355655068,0.052020219338727886,0.01842024758834054,0.03838710054817415,0.022836210338708834,0.05030046871027551,0.004280878690380736,0.03801258211355779,0.037676373227814405,0.07580003791784906,0.04371868446661425,0.02764048774421425,0.08254264058357308,0.034001095173741766,-0.05365075372666307,0.053263649225831634,-0.026091453541689836,0.018726766515850077,0.03687988745369469,0.01308019275827507,-0.03387980904878174,0.08083080716368467,0.0220624376396674,0.003155357657083215,0.01632660295990691,0.07751613863128232,-0.05451851786850191,0.0014198145176666241,0.09886833156148593,0.845842440923055,0.05528923372427622,0.04357909783720971,0.300525679193963,0.414340088756939,0.7148657679509021,2019-05-15
641,0.009609172555736713,0.10854880499192489,0.15319833958479553,0.03919668610048522,0.014991542635820254,-0.011395903980135697,-0.07328527635829746,-0.0420579298689583,-0.01691582437676271,-0.07303396798453299,-0.03999700707304266,0.0014832665764687464,0.02081210648619073,-0.01413854592167203,-0.06536314616388107,-0.016648190973028325,0.035464303638485836,-0.03436860073483357,0.13086098484795156,0.025668424354858815,0.008511873545708266,0.0015878656645857193,-0.06857290293785888,-0.035785789721488506,0.01557128880308042,-0.0789844837150621,-0.027164315661567844,-0.041716826842908596,-0.05082295873145766,-0.09611867875809822,-0.08518189884193486,0.016508336120885963,0.01547061359363917,-0.015951149728445132,-0.10754632949216175,-0.0353714683195885,0.004823655515953588,-0.08972807327694163,-0.00973392596646001,-0.05934629121463618,-0.05752318873581337,-0.0015203633791223987,0.1576916770361195,0.010932261755370083,-0.0003840166087094939,-0.023454028981289225,-0.06737245865790546,0.05053580940802169,0.03794723053578712,-0.023636155368958772,0.02055505122160252,0.01935203812263194,0.04307737974190088,-0.029884409389292814,-0.027941135911769853,-0.025799958502221287,-0.04181716237683395,-0.009248395352740347,0.012370755683798331,-0.09767172563263973,0.018020327104213203,-0.00869711753822322,-0.003273760114068323,0.07015269440685405,0.015445231752436193,-0.0066896355458178226,-0.05695446332180702,0.06743765738851634,-0.05242453097533601,-0.015011134792068972,0.04036387352170418,-0.004952946693215812,0.001070140020146742,0.024532709690653423,0.03371252929074397,0.035407845124908126,0.0655460806961825,0.014008672370776153,-0.03744362252807964,-0.0051832752857720425,-0.0051614550492050165,0.000847640298399701,0.00398873012656832,0.009839311507418598,0.03950120740075434,-0.03647770193890812,0.052281293528767904,-0.008187929944854518,-0.009954726824103626,-0.04764116956420218,0.0230919615457629,-0.014507703725285823,-0.010419250706855522,-0.016438950293749966,-0.03994895285369174,0.018832988010341244,-0.028726633684316372,0.01232098734264606,0.03887244539054495,0.027005417382510635,0.11947028338909149,0.8532368143399557,0.027292903512716293,0.0921773798763752,-0.2375909248326535,1.112717646225204,0.8751267213925504,2019-05-10
