Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
572,0.06835849583148956,0.8961661458015442,0.035475349985063076,0.03288314584642649
576,0.06280651167035103,0.88354572057724,0.05364775396883488,0.009158757701516154
579,0.025338061153888702,0.9157353043556213,0.058926632834805384,-0.03358857168091668
580,0.2538079582154751,0.6768249645829201,0.0693670897744596,0.18444086844101548
583,0.05905331360797087,0.8982685506343842,0.04267814972748359,0.01637516388048728
584,0.07142916942636172,0.877081573009491,0.05148924763003985,0.019939921796321876
588,0.054733784248431526,0.8943935036659241,0.05087269594271978,0.003861088305711746
590,0.08050921807686488,0.8586994409561157,0.06079134407142798,0.019717874005436904
601,0.11604397092014551,0.7686143592000008,0.11534166685305536,0.0007023040670901537
602,0.045166811905801296,0.90532286465168,0.04951033741235733,-0.004343525506556034
604,0.12408450804650784,0.8027974267800649,0.07311803754419088,0.05096647050231695
624,0.07905110468467076,0.8951460719108582,0.025802808503309887,0.05324829618136087
635,0.08442999310791492,0.8811213493347168,0.03444863222539425,0.04998136088252067
636,0.07444476305196683,0.8572475214799246,0.06830771267414093,0.006137050377825901
638,0.09886833156148593,0.845842440923055,0.05528923372427622,0.04357909783720971
641,0.11947028338909149,0.8532368143399557,0.027292903512716293,0.0921773798763752
649,0.02896213484928012,0.9119506925344467,0.05908716470003128,-0.03012502985075116
657,0.040275810907284416,0.9207538167635599,0.038970390955607094,0.0013054199516773224
664,0.07344224635097715,0.8543466462029351,0.07221108902659681,0.0012311573243803386
665,0.06073077511973679,0.8547321930527687,0.08453703369013965,-0.02380625857040286
668,0.05512875644490123,0.9022539108991623,0.0426173466257751,0.01251140981912613
670,0.14418552815914154,0.7706656083464622,0.08514887816272676,0.05903664999641478
672,0.057919217832386495,0.871030616760254,0.07105015013366937,-0.013130932301282879
673,0.04119258467108011,0.8837308049201965,0.07507660426199436,-0.03388401959091425
677,0.14438085009654364,0.7099301020304362,0.14568902676304182,-0.0013081766664981842
678,0.07724634524096143,0.8867316083474592,0.03602206088941206,0.041224284351549366
685,0.027862293645739555,0.9175858199596405,0.054551894310861826,-0.02668960066512227
688,0.060045952908694744,0.9020722061395645,0.03788181068375707,0.022164142224937677
689,0.026611281093209982,0.9071478545665741,0.06624086014926434,-0.039629579056054354
690,0.06444358887771766,0.8795864284038544,0.05596997340520223,0.008473615472515426
695,0.08573143898199002,0.8553573191165924,0.05891123631348213,0.026820202668507896
696,0.04871052075177431,0.9009756326675415,0.05031383577734232,-0.001603315025568007
697,0.030114945645133655,0.9204767942428589,0.04940823713938395,-0.019293291494250294
702,0.12565540718949503,0.8157960375150045,0.058548556744224496,0.06710685044527054
704,0.04722197353839874,0.87366251150767,0.07911550626158714,-0.0318935327231884
709,0.022397748194634914,0.9054709821939468,0.07213125936686993,-0.04973351117223501
710,0.09857221064157784,0.749093497171998,0.15233428310602903,-0.053762072464451194
719,0.10094444155693054,0.8694285154342651,0.029627043195068835,0.07131739836186171
721,0.06952118004361789,0.9031618038813273,0.027317002415657043,0.042204177627960845
731,0.11136025965213775,0.8107177013158798,0.07792203608900308,0.03343822356313467
732,0.15033689513802528,0.7426598270734152,0.10700329765677452,0.04333359748125076
733,0.1036305958405137,0.8278604249159495,0.06850896434237559,0.035121631498138114
734,0.08371811803607714,0.8469271745000567,0.06935469469144231,0.01436342334463482
736,0.11883861358676638,0.8541929381234306,0.026968446161065782,0.0918701674257006
737,0.04692334681749344,0.9287449518839518,0.024331723650296528,0.02259162316719691
741,0.0942496092369159,0.8528997898101807,0.05285057611763477,0.04139903311928113
743,0.07011352013796568,0.8777602165937424,0.052126274444162846,0.017987245693802834
744,0.08163282019086182,0.8757796660065651,0.04258750565350056,0.039045314537361264
747,0.11604034528136253,0.7698167363802592,0.11414293199777603,0.001897413283586502
748,0.03429449489340186,0.7805786058306694,0.1851269267499447,-0.15083243185654283
749,0.11711339205503464,0.8116792157292366,0.07120737545192242,0.04590601660311222
751,0.023015762368837994,0.9164584080378214,0.06052580724159876,-0.03751004487276077
754,0.0742990846435229,0.8470941185951233,0.07860677316784859,-0.004307688524325684
757,0.06591152027249336,0.8555481235186259,0.07854034658521414,-0.012628826312720776
